date,trades_count,total_notional,avg_notional,median_notional,realized_pnl,avg_pnl,pnl_std,pnl_5pct,win_rate,avg_leverage,median_leverage,buy_ratio,sentiment_value,sentiment_label,realized_pnl_roll_mean_7,realized_pnl_roll_std_7,total_notional_roll_mean_7,sentiment_roll_mean_7,realized_pnl_roll_mean_14,realized_pnl_roll_std_14,total_notional_roll_mean_14,sentiment_roll_mean_14,realized_pnl_roll_mean_30,realized_pnl_roll_std_30,total_notional_roll_mean_30,sentiment_roll_mean_30
2023-12-22,10,88874.28,8887.428,6114.275,141.832675,14.1832675,40.92671758278208,0.0,0.2,14.258668377988126,,0.8,74.0,Greed,306.7568222857143,358.373215809726,87162.63142857143,70.85714285714286,174.2937259090909,337.3329576919311,71312.23181818183,70.54545454545455,174.2937259090909,337.3329576919311,71312.23181818183,70.54545454545455
2023-12-23,13,78438.25,6033.711538461538,6083.83,146.936704,11.302823384615383,11.478402785910806,0.0,0.6153846153846154,9.680268792654482,,0.38461538461538464,70.0,Greed,327.74778000000003,341.3079135005312,96175.41428571429,71.28571428571429,172.01397408333332,321.73129427562424,71906.06666666667,70.5,172.01397408333332,321.73129427562424,71906.06666666667,70.5
2023-12-24,39,402954.94,10332.177948717948,4574.53,1008.619956,25.862050153846155,52.267012077476366,-0.006749999999999991,0.38461538461538464,16.5765729964992,,0.5384615384615384,71.0,Greed,428.26737585714284,426.4750680292183,137129.25999999998,71.0,236.3682803846154,385.64790226361833,97371.36461538462,70.53846153846153,236.3682803846154,385.64790226361833,97371.36461538462,70.53846153846153
2023-12-25,3,59948.51,19982.836666666666,29078.9,-245.081348,-81.69378266666666,141.49778224115633,-220.5732132,0.0,32.059741162629024,,0.6666666666666666,73.0,Greed,393.25575471428573,474.8141329850873,141241.30714285714,72.14285714285714,201.97902121428572,392.22527895503924,94698.30357142857,70.71428571428571,201.97902121428572,392.22527895503924,94698.30357142857,70.71428571428571
2023-12-27,28,171411.06,6121.823571428571,5424.15,-704.8892269999999,-25.174615249999995,153.67464419092525,-268.6642584,0.14285714285714285,9.821632554834865,,0.5357142857142857,73.0,Greed,149.6232062857143,543.8018889921904,152642.54285714286,72.14285714285714,151.62979071428572,459.60288605482646,106907.87928571428,71.42857142857143,141.521138,444.61149877855826,99812.48733333334,70.86666666666666
2023-12-28,23,100117.25,4352.923913043478,3907.89,-970.730876,-42.20569026086957,55.01514381004261,-155.998674,0.0,6.98367385375177,,0.43478260869565216,73.0,Greed,-12.300101999999972,688.6956614128982,146711.18,72.0,82.291871,548.8061154430551,110487.26642857143,71.28571428571429,72.005387125,511.68329375224783,99831.535,71.0
2023-12-29,50,569559.72,11391.1944,8627.21,508.92214299999995,10.178442859999999,78.11192586732814,-41.92839869999999,0.3,18.2756207283812,,0.62,65.0,Greed,-16.341424714285715,685.0067753829429,210186.28714285715,71.28571428571429,133.31736242857144,553.1881275283561,143084.15,70.78571428571429,97.70637276470588,506.6411425304577,127462.60470588238,70.6470588235294
2023-12-30,52,702550.21,13510.58096153846,4615.014999999999,354.998648,6.826897076923077,68.40190063585914,-15.525553999999996,0.4423076923076923,21.67588795369559,,0.38461538461538464,68.0,Greed,14.110857142857144,697.8286212022385,297854.27714285714,70.42857142857143,160.43383971428574,554.153733978724,192508.45428571428,70.64285714285714,112.00038805555556,495.24120873228236,159411.91611111112,70.5
2024-01-01,18,264239.52999999997,14679.973888888888,9216.095000000001,-129.53146,-7.196192222222223,85.84776860469921,-99.49630749999999,0.05555555555555555,23.552019715849337,,0.5555555555555556,65.0,Greed,-25.384594857142854,696.8811330963799,324397.3171428571,69.71428571428571,151.18159257142858,558.1056622116766,210286.3657142857,70.5,99.28818552631579,484.4672196173507,164929.1589473684,70.21052631578948
2024-01-02,17,121348.74,7138.1611764705885,2439.38,783.979116,46.11641858823529,134.42834386429288,-50.55884419999999,0.47058823529411764,11.452207887807779,,0.5294117647058824,71.0,Greed,-57.47614342857144,644.5353642774179,284167.86,69.71428571428571,185.3956162142857,582.412396818133,210648.56,70.35714285714286,133.52273205,495.7776640192375,162750.13799999998,70.25
2024-01-03,67,394499.36,5888.050149253731,2102.78,866.015507,12.925604582089552,50.415365667933756,-6.8945194999999995,0.417910447761194,9.446574922595431,,0.47761194029850745,70.0,Greed,101.2519787142857,722.7071575151027,331960.8385714286,69.28571428571429,247.25386671428572,606.6906635833417,236601.07285714286,70.71428571428571,168.4033403809524,508.9749611932169,173785.81523809524,70.23809523809524
2024-01-04,5,99792.54000000001,19958.508,3335.99,-67.60364,-13.520728,29.544005214373353,-53.322987999999995,0.0,32.020709128830426,,0.4,68.0,Greed,192.29277685714283,639.5914582863085,321729.62142857147,68.57142857142857,170.95799157142855,570.7726740528217,237186.08214285714,70.35714285714286,157.67575036363635,499.2507591664837,170422.48454545456,70.13636363636364
2024-01-05,66,1703942.66,25817.31303030303,4257.8,164.141565,2.486993409090909,60.7235758141571,-14.374695499999998,0.19696969696969696,41.420364239215516,,0.4696969696969697,72.0,Greed,354.4174112857142,391.2887031081844,550847.5371428571,68.42857142857143,171.05865464285714,570.7712360213089,348779.3585714285,70.21428571428571,157.95687273913043,487.7740591041316,237097.2747826087,70.21739130434783
2024-01-06,22,298521.4,13569.154545454547,7353.530000000001,135.58166400000002,6.16280290909091,37.338371573804935,-7.98,0.45454545454545453,21.7698612954509,,0.5,70.0,Greed,301.0830571428572,392.16208254701115,512127.77714285714,69.14285714285714,142.37081621428572,560.9611493291494,361157.03214285715,70.21428571428571,157.02457237500002,477.07430419895644,239656.6133333333,70.20833333333333
2024-01-07,97,1048850.06,10812.887216494846,3003.94,-835.681235,-8.615270463917525,34.037905927281535,-53.4958678,0.09278350515463918,17.347805577562724,,0.5360824742268041,71.0,Greed,130.98593099999997,578.7258321267528,561599.1842857142,69.57142857142857,72.54839407142858,618.8786062244923,429726.73071428575,70.0,117.31634008,507.479217017609,272024.3512,70.24
2024-01-08,128,1522452.43,11894.159609375,1850.245,-269.874439,-2.1083940546875,122.41963598502315,-59.638204349999995,0.25,19.082559938031448,,0.3125,71.0,Greed,110.93693399999997,591.5442392420823,741343.8842857142,70.42857142857143,42.77616957142857,625.0199911376343,532870.6007142857,70.07142857142857,102.42438703846155,502.990831304895,320117.73884615384,70.26923076923077
2024-01-09,70,870051.97,12429.313857142857,5087.139999999999,-826.349863,-11.804998042857143,214.1803231936485,-46.70457765,0.2571428571428571,19.941142077880404,,0.4,76.0,Greed,-119.11006300000005,599.2518859880118,848301.4885714286,71.14285714285714,-88.29310321428571,598.7466102125056,566234.6742857143,70.42857142857143,68.02534074074073,524.6122036076904,340485.67333333334,70.48148148148148
2024-01-10,193,2057479.48,10660.515440414507,1901.0,-1517.091342,-7.860576901554404,119.7894328095249,-90.94179599999994,0.21243523316062177,17.103345805253504,,0.47668393782383417,73.0,Greed,-459.55389857142865,622.7870380632644,1085870.0771428572,71.57142857142857,-179.1509599285714,710.4590766005155,708915.4578571429,70.42857142857143,11.414030642857142,595.6175268657788,401806.8807142857,70.57142857142857
2024-01-11,21,305314.1,14538.766666666666,5005.45,-164.08950099999998,-7.813785761904761,101.92627878710132,-50.23381,0.23809523809523808,24.640228775432245,,0.6190476190476191,76.0,Greed,-473.3375930000001,613.6674509443231,1115230.3,72.71428571428571,-140.52240807142857,694.190901788351,718479.9607142856,70.64285714285714,5.362184724137931,585.7920707301691,398479.5434482758,70.75862068965517
2024-01-12,7,200082.27,28583.181428571428,43745.48,-1925.519024,-275.0741462857143,669.9280140108323,-1293.6576848,0.0,45.8578235658133,,0.7142857142857143,71.0,Greed,-771.8605342857144,745.8961107766862,900393.1014285714,72.57142857142857,-208.7215615,817.903707934701,725620.3192857142,70.5,-59.00052223333333,674.9787047585073,391866.301,70.76666666666667
2024-01-15,14,50636.1,3616.8642857142854,19.93,152.85358,10.918112857142857,33.645786328134285,0.0,0.6428571428571429,5.8296916992768475,,0.35714285714285715,52.0,Neutral,-769.3931177142857,749.4184724781124,864980.9157142856,70.0,-234.15503028571425,799.1934500844707,688554.3464285714,69.57142857142857,-53.9054029,676.0155475723135,393538.27099999995,70.4
2024-01-16,9,116427.33,12936.37,6156.75,-2299.171458,-255.4634953333333,883.8757688873994,-1755.4814207999998,0.3333333333333333,24.976015220372794,,0.4444444444444444,64.0,Greed,-978.4631495714285,948.6502683389496,731777.6685714285,69.0,-423.73860928571423,949.3818207604253,646688.4264285713,69.28571428571429,-130.54445149999998,790.3517581963646,395752.32099999994,70.03333333333333
2024-01-17,53,800831.03,15110.019433962265,2721.9,813.2741110000001,15.344794547169812,75.6265391448607,-16.1488248,0.20754716981132076,24.241969250701533,,0.5849056603773585,60.0,Greed,-823.7276424285714,1150.3801472913779,628688.8971428572,67.42857142857143,-356.3953542142857,1003.738663814984,685016.3907142858,68.92857142857143,-96.58748989999998,808.6944313513675,418673.2436666667,69.63333333333334
2024-01-18,46,424631.52999999997,9231.120217391304,1999.3,68.93319,1.4985476086956522,39.503091785872144,-4.0063625,0.06521739130434782,14.810075753876632,,0.391304347826087,63.0,Greed,-695.8300634285714,1198.7895874871529,565057.4057142857,65.57142857142857,-407.4700632142857,958.4168293315407,706679.4471428571,68.35714285714286,-93.46864909999998,809.1617950921411,432473.96299999993,69.4
2024-01-19,48,428428.97,8925.603541666665,2387.175,-385.419235,-8.029567395833334,51.79852685525565,-76.0607015,0.125,14.33212982182978,,0.6458333333333334,51.0,Neutral,-534.1626195714285,1144.662185123303,332335.9042857143,62.42857142857143,-496.85825907142856,886.1400258926617,709102.9907142858,67.0,-106.31595693333331,810.6848672392563,446243.303,68.86666666666666
2024-01-20,106,1070090.51,10095.193490566038,2167.14,-146.57487000000003,-1.3827817924528305,38.554282761934644,-8.01324,0.14150943396226415,16.19636369415376,,0.5660377358490566,52.0,Neutral,-531.6605294285714,1145.624679352609,441589.6771428571,59.0,-502.4990612142857,883.4446286657792,778409.9885714286,65.85714285714286,-121.36787876666664,806.9684858947404,478037.0526666667,68.16666666666667
2024-01-21,11,103129.74,9375.43090909091,1874.99,266.58114600000005,24.234649636363642,65.56080670770307,-22.800600000000003,0.2727272727272727,15.041602613654597,,0.2727272727272727,56.0,Greed,-218.50336228571427,990.169331126594,427739.3157142857,56.857142857142854,-495.1819482857142,889.7922157433193,664066.2085714285,64.71428571428571,-112.48184056666665,809.813759201387,480435.9046666667,67.86666666666666
2024-01-22,85,337878.99,3975.0469411764707,378.43,1375.640959,16.18401128235294,80.41613478472654,-40.7562,0.27058823529411763,6.621466733749883,,0.6,55.0,Greed,-43.81945099999997,1159.9138389187426,468774.0142857143,57.285714285714285,-406.6062843571428,1010.8933206305927,666877.4650000001,63.642857142857146,-99.97842899999996,830.2296377986457,488645.12399999995,67.26666666666667
2024-01-23,45,414518.93000000005,9211.531777777778,1998.5,-369.2447299999998,-8.20543844444444,613.9643726523253,-1.5693494,0.24444444444444444,14.778648769096389,,0.7333333333333333,50.0,Neutral,231.8843672857143,653.1464168550231,511358.5285714286,55.285714285714285,-373.28939114285714,1003.3221482535133,621568.0985714287,62.142857142857146,-117.71099606666664,830.1061502132853,497741.19533333334,66.46666666666667
2024-01-24,68,965084.59,14192.42044117647,3541.8199999999997,-2808.353815,-41.29932080882353,149.8053621490879,-330.8524443,0.14705882352941177,22.769806579779356,,0.39705882352941174,48.0,Neutral,-285.49105071428573,1264.3110350424317,534823.3228571428,53.57142857142857,-554.6093465714285,1194.3806396230875,581756.11,60.5,-229.22983663333332,954.4948524198517,525736.216,65.73333333333333
2024-01-25,6,66566.13,11094.355000000001,10380.835,-3093.6293849999997,-515.6048975,356.6379016697523,-939.67629875,0.0,17.799382319910155,,0.0,52.0,Neutral,-737.2857042857142,1629.0124748391454,483671.1228571428,52.0,-716.5578838571428,1374.2321969586433,524364.2642857142,58.785714285714285,-337.07857196666663,1084.990213992693,524992.6109999999,65.0
2024-01-26,5,11773.21,2354.642,1609.05,90.2,18.04,40.33866631409621,0.0,0.2,4.488519130167394,,0.8,49.0,Neutral,-669.3400992857142,1655.8329324445378,424148.87142857135,51.714285714285715,-601.7513594285713,1369.3389937622478,378242.3878571429,57.07142857142857,-338.9697954333333,1084.166580568785,522770.44299999997,64.3
2024-01-28,11,18109.03,1646.2754545454545,498.51,-2478.06972,-225.27906545454545,262.6842407250483,-661.514679,0.0,3.6264769022500976,,0.0,54.0,Neutral,-1002.410792142857,1764.103311025368,273865.8028571429,52.0,-767.0356607857141,1449.74052643738,357727.73999999993,55.5,-455.19278463333325,1120.9850180610035,509942.246,63.733333333333334
2024-01-29,74,414208.18,5597.407837837838,1720.085,486.562542,6.5751694864864865,28.607026832226527,0.0,0.6081081081081081,8.991014169215763,,0.28378378378378377,55.0,Greed,-970.9848784285714,1792.2123612159492,318305.58,51.857142857142854,-594.7441203571427,1444.7933635717307,373022.4478571429,54.357142857142854,-430.80465496666665,1133.601641461144,521750.9016666666,63.13333333333333
2024-01-30,49,401011.38,8183.905714285715,2497.98,-173.65419100000003,-3.5439630816326537,55.423048103905174,-94.0661576,0.10204081632653061,13.129962641241319,,0.5714285714285714,61.0,Greed,-1192.312757,1530.704199683322,327324.4928571429,52.714285714285715,-618.0661039999999,1434.3951237262154,398049.25357142853,55.0,-413.0968204333333,1133.3217084511807,529404.2456666667,62.733333333333334
2024-01-31,859,6305647.13,7340.683504074505,1055.29,-799.840817,-0.93113017112922,21.84950915114784,-5.7591763999999985,0.2689173457508731,11.777127393028247,,0.5471478463329453,60.0,Greed,-1253.8264837142856,1500.4686911188055,1168914.2357142859,54.142857142857146,-510.9710582142857,1352.88062393367,840136.3821428571,54.714285714285715,-407.4004851333333,1130.8490323102144,736255.2416666667,62.3
2024-02-01,6,2008.18,334.69666666666666,252.115,0.0,0.0,0.0,0.0,0.0,0.5369752393176106,,1.0,63.0,Greed,-852.6330815714285,1386.678908054241,1031331.8914285713,56.285714285714285,-569.0620661428571,1308.3736238702577,783077.6071428572,54.92857142857143,-424.36455656666664,1120.3980371417476,717336.8570000001,62.233333333333334
2024-02-02,42,474278.43,11292.343571428572,3708.865,456.423473,10.867225547619048,41.93124714430262,-9.7611513,0.30952380952380953,18.117028030528754,,0.4523809523809524,63.0,Greed,-345.4826732857144,1035.0864890570215,1089576.5057142857,57.857142857142854,-541.3841887857143,1326.8759651878788,786623.8142857142,54.92857142857143,-420.9837290666666,1122.980927400592,709727.7976666667,62.06666666666667
2024-02-03,56,603820.0,10782.5,3788.38,223.30918699999998,3.9876640535714283,68.62663189543068,-22.57382375,0.10714285714285714,17.299053425316863,,0.32142857142857145,60.0,Greed,-326.4670751428572,1045.5937608752208,1174154.6185714286,59.42857142857143,-497.90358721428566,1342.2644690995262,799151.745,55.57142857142857,-409.2223741666666,1127.9752655079837,721047.1466666666,61.9
2024-02-04,35,203187.53,5805.358,2314.37,47.62389499999999,1.360682714285714,31.922762604224417,-25.951556999999998,0.2571428571428571,9.313906626022783,,0.5428571428571428,60.0,Greed,34.34629842857136,439.4777118803134,1200594.4042857143,60.285714285714285,-484.03224685714275,1347.168978443222,737230.1035714287,56.142857142857146,-433.7675481999999,1108.9669398822482,723775.1063333334,61.53333333333333
2024-02-05,72,770198.26,10697.198055555556,3621.485,-33.45419400000003,-0.4646415833333337,46.10792460482958,-76.8926115,0.19444444444444445,17.16219806763285,,0.4583333333333333,60.0,Greed,-39.94180671428579,391.6440291261578,1251450.1300000001,61.0,-505.46334257142854,1336.6549915691558,784877.8550000001,56.42857142857143,-463.7498715666666,1084.5032096156706,736298.403,61.2
2024-02-06,1088,8047153.41,7396.280707720588,2164.67,-215.615907,-0.19817638511029412,12.69131338108202,-9.57163095,0.1645220588235294,11.8663255378158,,0.47610294117647056,64.0,Greed,-45.93633757142864,394.34357276776393,2343756.1342857145,61.42857142857143,-619.1245472857142,1227.599262301611,1335540.3135714286,57.07142857142857,-468.6836138,1082.9744721343955,1001210.432,61.06666666666667
2024-02-07,15,6758.73,450.582,337.68,241.24212,16.082808,56.54657345272468,0.0,0.13333333333333333,0.7228974811487245,,0.4666666666666667,62.0,Greed,102.78979628571422,220.72017822175462,1443914.9342857145,61.714285714285715,-575.5183437142857,1247.8340989236503,1306414.5850000002,57.92857142857143,-466.1135953,1084.6182580041684,944637.6343333333,60.733333333333334
2024-02-08,10,26051.12,2605.112,2084.025,770.756024,77.07560240000001,139.74567826297627,0.0,0.4,4.179547569388737,,0.2,66.0,Greed,212.89779971428564,327.3762144329439,1447349.6400000001,62.142857142857146,-319.8676409285714,1114.7289317042669,1239340.765714286,59.214285714285715,-444.94111663333325,1102.815632460533,935555.2916666666,60.6
2024-02-11,34,212311.82,6244.465294117647,710.625,983.443176,28.924799294117648,108.62231864377547,0.0,0.20588235294117646,10.018394503638133,,0.6764705882352942,71.0,Greed,288.18632871428565,435.470626608312,1409925.8385714288,63.285714285714285,-28.6481722857143,830.736913512382,1249751.1721428575,60.57142857142857,-384.3036362666666,1130.2603298441734,907670.6836666667,60.6
2024-02-12,16,227247.69999999998,14202.981249999999,6349.635,913.8817869999998,57.11761168749999,828.6571214700353,-968.353386,0.375,22.786749959890905,,0.6875,70.0,Greed,386.83955728571425,492.7755652561661,1356129.7957142857,64.71428571428571,30.186241071428547,868.1273681144592,1265142.2071428574,62.07142857142857,-344.8450954,1154.7898158052697,864497.1926666667,60.56666666666667
2024-02-13,14,1999.99,142.85642857142858,105.08500000000001,559.44389,39.960277857142856,37.98023035380744,5.7924095,1.0,0.2291936925580436,,0.0,79.0,Greed,459.95669942857137,471.5698465563437,1327388.7185714287,67.42857142857143,247.15149892857139,490.456414088112,1263991.5614285714,63.857142857142854,-298.65197029999996,1162.555502948489,835562.1266666667,60.666666666666664
2024-02-14,111,320839.88,2890.4493693693694,1036.85,3830.599833,34.509908405405405,46.39591290180694,0.0,0.7477477477477478,5.391943885738153,,0.3063063063063063,74.0,Greed,1011.9644175714285,1311.4280955635281,1263194.6642857143,69.42857142857143,486.01130542857146,1078.1802917137713,1257322.397142857,65.21428571428571,-120.39559779999993,1362.140677681963,777674.1400000001,60.7
2024-02-15,63,185188.04,2939.4926984126987,500.09,1840.797677,29.219010746031746,316.49357810076214,0.0,0.9047619047619048,5.181904042631055,,0.8253968253968254,72.0,Greed,1305.7377867142857,1217.5763816381002,140056.7542857143,70.57142857142857,629.9007245714286,1117.0901373644306,1241906.4442857145,66.0,-53.56602519999995,1408.3222311869636,773669.938,60.56666666666667
2024-02-16,182,564896.51,3103.826978021978,1000.93,5491.768834,30.174554032967034,123.4402416266129,0.0,0.8021978021978022,5.958920662404535,,0.6318681318681318,72.0,Greed,2055.8130315714284,1886.1940632082153,219790.72285714286,72.0,1079.3014139285715,1640.5609218617303,831852.8285714287,66.85714285714286,193.67690340000004,1691.055907612558,785830.4126666668,60.6
2024-02-17,94,406118.07,4320.405,1539.9299999999998,1929.6418,20.52810425531915,60.99818527497303,0.0,0.648936170212766,7.75812694043842,,0.5319148936170213,76.0,Greed,2221.368142428571,1803.656308185444,274086.0014285714,73.42857142857143,1217.1329710714288,1623.8828939984812,860717.8207142857,67.78571428571429,252.90317740000006,1720.4360657133027,797679.8116666666,61.4
2024-02-18,97,157048.17,1619.0532989690723,818.29,477.6248299999999,4.923967319587628,82.70537448739243,-65.06863999999995,0.6288659793814433,3.2192418407513417,,0.3917525773195876,72.0,Greed,2149.1083787142857,1870.413887856141,266191.1942857143,73.57142857142857,1218.6473537142858,1623.1286203776872,838058.5164285714,68.42857142857143,345.46305366666667,1651.7232629701411,799033.8396666667,61.666666666666664
2024-02-19,101,286377.2,2835.417821782178,821.13,4317.768563,42.750183792079206,118.65122386431476,0.0,0.7623762376237624,5.44769510702263,,0.40594059405940597,75.0,Greed,2635.377918142857,1937.0417513357095,274638.2657142858,74.28571428571429,1511.1087377142856,1790.2618563441179,815384.0307142858,69.5,462.27953540000004,1802.9524019540568,781885.3786666667,62.166666666666664
2024-02-20,39,119419.72,3062.0441025641026,746.26,3263.628824,83.68279035897436,192.32028933388216,0.0,0.7948717948717948,6.071570928600872,,0.3333333333333333,72.0,Greed,3021.6900515714287,1710.4250026906677,291412.5128571429,73.28571428571429,1740.8233754999999,1794.3557456700173,809400.6157142856,70.35714285714286,568.7693898666668,1871.9445667062955,771711.6516666666,62.46666666666667
2024-02-21,22,108047.51999999999,4911.250909090909,2684.1549999999997,1858.7985700000002,84.49084409090909,124.40293552909927,0.0,0.6818181818181818,9.59064118386698,,0.3181818181818182,78.0,Greed,2740.004156857143,1717.3562579068,261013.60428571427,73.85714285714286,1875.9842872142856,1720.160137678543,762104.1342857144,71.64285714285714,643.5766500333334,1877.332415335164,761032.27,63.36666666666667
2024-02-22,88,373033.87,4239.02125,2121.165,3894.1050699999996,44.25119397727272,227.58249822355432,-83.47617125,0.45454545454545453,8.406830518840211,,0.3977272727272727,74.0,Greed,3033.333784428571,1713.5224845743749,287848.72285714286,74.14285714285714,2169.5357855714287,1686.0962437445598,213952.73857142855,72.35714285714286,778.2659813666668,1961.7400091151137,737797.0486666667,64.1
2024-02-23,143,111106.14,776.966013986014,311.5,1418.55293,9.91995055944056,13.037213323027334,0.27636,0.958041958041958,1.5448790368162846,,0.916083916083916,76.0,Greed,2451.4457981428573,1402.997668424881,223021.52714285714,74.71428571428571,2253.629414857143,1610.17489520842,221406.125,73.35714285714286,816.6650408333334,1962.6530549614358,738062.9286666666,64.76666666666667
2024-02-25,5,4480.13,896.0260000000001,814.82,-30.7705,-6.1541,8.951179489427636,-17.946602,0.0,1.781611755115026,,0.4,74.0,Greed,2171.3868981428573,1690.685372447005,165644.67857142858,74.42857142857143,2196.377520285714,1679.7046919190132,219865.34,73.92857142857143,769.7846588666667,1965.6354875074533,726949.6333333333,65.4
2024-02-26,39,192187.14,4927.875384615385,769.83,4416.8473,113.25249487179488,224.52232628850106,0.0,0.8717948717948718,9.793409958872745,,0.6923076923076923,72.0,Greed,2734.1329652857144,1688.538948907862,170664.5314285714,74.42857142857143,2441.6206720000005,1738.601550037574,218427.86285714287,74.0,929.3210598666667,2061.8713067723193,719538.5736666668,66.13333333333334
2024-02-27,63,209362.3,3323.2111111111108,666.0,888.511733,14.103360841269842,91.69654366328295,-105.35790999999999,0.4126984126984127,6.591998447566139,,0.5238095238095238,79.0,Greed,2244.2391324285713,1649.5164415816396,159662.40285714288,75.0,2439.808525285715,1740.3287675412273,217150.33428571429,74.64285714285714,1052.5499114666668,1937.506188822052,694347.8306666667,67.16666666666667
2024-02-28,45,171107.13,3802.380666666667,2004.02,2503.747235,55.63882744444444,130.75309252773027,0.0,0.8666666666666667,7.560457054991086,,0.6888888888888889,82.0,Greed,2135.684619714286,1595.3645081241157,167046.31857142856,76.42857142857143,2578.6873356428573,1654.1781438376004,229229.41571428574,74.85714285714286,1239.1291321333335,1788.2257963752297,697832.5306666666,68.16666666666667
2024-02-29,116,395666.73,3410.9200862068965,1159.15,9813.996992,84.60342234482759,149.76818963391887,0.0,0.8620689655172413,6.699914191351436,,0.5172413793103449,80.0,Greed,3272.141537142857,3294.1919142728398,208134.77714285714,76.71428571428571,3006.072847,2538.8848699627342,234574.19071428574,75.28571428571429,1563.2556985333333,2361.9934100024498,710628.9813333334,69.2
2024-03-01,137,472974.7,3452.370072992701,1000.87,8244.241409,60.176944591240876,111.95860869453276,0.0,0.9343065693430657,6.864514093398088,,0.27007299270072993,80.0,Greed,3893.5895855714293,3802.230857659121,222412.03857142854,77.57142857142857,3463.4616849999998,2868.245952230987,255130.3807142857,75.85714285714286,1920.6660694999998,2534.3323063052712,725791.1703333333,70.06666666666666
2024-03-02,31,63197.56,2038.6309677419354,269.86,230.90060000000005,7.448406451612905,250.64780257055287,-319.4304885,0.6774193548387096,4.017045093019517,,0.9032258064516129,80.0,Greed,3723.924967,3954.527754120383,215567.9557142857,78.14285714285714,3087.6853825714284,2926.1074776175064,219294.74142857143,76.42857142857143,1912.1440047666665,2539.745049459739,714090.8163333334,70.9
